Entity,Code_x,Year,Mismanaged plastic waste (tonnes),Coastal population,Total population (Gapminder)_x,Code_y,Per capita mismanaged plastic waste (kilograms per person per day),"GDP per capita, PPP (constant 2011 international $) (Rate)",Total population (Gapminder)_y,Code,Per capita plastic waste (kilograms per person per day),"GDP per capita, PPP (constant 2011 international $) (constant 2011 international $)",Total population (Gapminder)
Suriname,SUR,2002,,,480132,SUR,,10377.5537035745,480132,SUR,,10377.5537035745,480132
Suriname,SUR,2003,,,486800,SUR,,10882.1313833981,486800,SUR,,10882.1313833981,486800
Suriname,SUR,2004,,,493236,SUR,,11761.7793236324,493236,SUR,,11761.7793236324,493236
Suriname,SUR,2005,,,499294,SUR,,12168.3335137445,499294,SUR,,12168.3335137445,499294
Suriname,SUR,2006,,,504913,SUR,,12501.5330157946,504913,SUR,,12501.5330157946,504913
Suriname,SUR,2007,,,510136,SUR,,13001.3831790987,510136,SUR,,13001.3831790987,510136
Suriname,SUR,2008,,,515066,SUR,,13397.0202307943,515066,SUR,,13397.0202307943,515066
Suriname,SUR,2009,,,519861,SUR,,13655.7387015241,519861,SUR,,13655.7387015241,519861
Suriname,SUR,2010,3942,402263,524636,SUR,0.027,14211.8775163255,524636,SUR,0.163,14211.8775163255,524636
Suriname,SUR,2011,,,529419,SUR,,14887.9368149101,529419,SUR,,14887.9368149101,529419
Suriname,SUR,2012,,,534175,SUR,,15132.2526091695,534175,SUR,,15132.2526091695,534175
Suriname,SUR,2013,,,538882,SUR,,15419.3073789075,538882,SUR,,15419.3073789075,538882
Swaziland,SWZ,1990,,,862947,SWZ,,5378.1677679676,862947,SWZ,,5378.1677679676,862947
Swaziland,SWZ,1991,,,887467,SWZ,,5322.98715059593,887467,SWZ,,5322.98715059593,887467
Swaziland,SWZ,1992,,,908158,SWZ,,5370.93353970683,908158,SWZ,,5370.93353970683,908158
Swaziland,SWZ,1993,,,926420,SWZ,,5429.93926477182,926420,SWZ,,5429.93926477182,926420
Swaziland,SWZ,1994,,,944404,SWZ,,5455.50407254775,944404,SWZ,,5455.50407254775,944404
Swaziland,SWZ,1995,,,963591,SWZ,,5605.56990680711,963591,SWZ,,5605.56990680711,963591
Swaziland,SWZ,1996,,,984632,SWZ,,5696.59463635823,984632,SWZ,,5696.59463635823,984632
Swaziland,SWZ,1997,,,1006824,SWZ,,5743.2980137934,1006824,SWZ,,5743.2980137934,1006824
Swaziland,SWZ,1998,,,1028708,SWZ,,5766.41892591352,1028708,SWZ,,5766.41892591352,1028708
Swaziland,SWZ,1999,,,1048174,SWZ,,5825.18582534033,1048174,SWZ,,5825.18582534033,1048174
Swaziland,SWZ,2000,,,1063832,SWZ,,5839.26705082734,1063832,SWZ,,5839.26705082734,1063832
Swaziland,SWZ,2001,,,1075083,SWZ,,5837.83566339645,1075083,SWZ,,5837.83566339645,1075083
Swaziland,SWZ,2002,,,1082777,SWZ,,6048.42324958476,1082777,SWZ,,6048.42324958476,1082777
Swaziland,SWZ,2003,,,1088724,SWZ,,6245.7765795714,1088724,SWZ,,6245.7765795714,1088724
Swaziland,SWZ,2004,,,1095487,SWZ,,6426.83917242838,1095487,SWZ,,6426.83917242838,1095487
Swaziland,SWZ,2005,,,1104909,SWZ,,6745.71780317638,1104909,SWZ,,6745.71780317638,1104909
Swaziland,SWZ,2006,,,1117604,SWZ,,7056.50912757369,1117604,SWZ,,7056.50912757369,1117604
Swaziland,SWZ,2007,,,1133007,SWZ,,7253.48921939062,1133007,SWZ,,7253.48921939062,1133007
Swaziland,SWZ,2008,,,1150344,SWZ,,7183.95907432905,1150344,SWZ,,7183.95907432905,1150344
Swaziland,SWZ,2009,,,1168345,SWZ,,7161.80682274961,1168345,SWZ,,7161.80682274961,1168345
Swaziland,SWZ,2010,,,1186056,SWZ,,7296.51111860929,1186056,SWZ,,7296.51111860929,1186056
Swaziland,SWZ,2011,,,1203330,SWZ,,7323.99766548019,1203330,SWZ,,7323.99766548019,1203330
Swaziland,SWZ,2012,,,1220408,SWZ,,7528.84167338043,1220408,SWZ,,7528.84167338043,1220408
Swaziland,SWZ,2013,,,1237166,SWZ,,7865.4383711525,1237166,SWZ,,7865.4383711525,1237166
Sweden,SWE,1990,,,8558829,SWE,,30933.6327264387,8558829,SWE,,30933.6327264387,8558829
Sweden,SWE,1991,,,8616729,SWE,,30371.4092603186,8616729,SWE,,30371.4092603186,8616729
Sweden,SWE,1992,,,8678657,SWE,,29843.9701537683,8678657,SWE,,29843.9701537683,8678657
Sweden,SWE,1993,,,8738894,SWE,,29058.2355814899,8738894,SWE,,29058.2355814899,8738894
Sweden,SWE,1994,,,8789976,SWE,,30031.8225364101,8789976,SWE,,30031.8225364101,8789976
Sweden,SWE,1995,,,8826949,SWE,,31076.9048455169,8826949,SWE,,31076.9048455169,8826949
Sweden,SWE,1996,,,8847421,SWE,,31498.4403797262,8847421,SWE,,31498.4403797262,8847421
Sweden,SWE,1997,,,8853934,SWE,,32393.492704298,8853934,SWE,,32393.492704298,8853934
Sweden,SWE,1998,,,8852650,SWE,,33743.9609739759,8852650,SWE,,33743.9609739759,8852650
Sweden,SWE,1999,,,8852487,SWE,,35245.1377146563,8852487,SWE,,35245.1377146563,8852487
Sweden,SWE,2000,,,8860153,SWE,,36854.8687622119,8860153,SWE,,36854.8687622119,8860153
Sweden,SWE,2001,,,8877022,SWE,,37330.7049744333,8877022,SWE,,37330.7049744333,8877022
Sweden,SWE,2002,,,8901831,SWE,,37980.9800520158,8901831,SWE,,37980.9800520158,8901831
Sweden,SWE,2003,,,8935392,SWE,,38742.6802606045,8935392,SWE,,38742.6802606045,8935392
Sweden,SWE,2004,,,8977965,SWE,,40257.9235316632,8977965,SWE,,40257.9235316632,8977965
Sweden,SWE,2005,,,9029345,SWE,,41227.308712458,9029345,SWE,,41227.308712458,9029345
Sweden,SWE,2006,,,9090707,SWE,,42918.010253542,9090707,SWE,,42918.010253542,9090707
Sweden,SWE,2007,,,9161374,SWE,,44051.4676089092,9161374,SWE,,44051.4676089092,9161374
Sweden,SWE,2008,,,9236872,SWE,,43466.1418421499,9236872,SWE,,43466.1418421499,9236872
Sweden,SWE,2009,,,9311110,SWE,,40862.9701317373,9311110,SWE,,40862.9701317373,9311110
Sweden,SWE,2010,2150,6202234,9379687,SWE,0.001,42942.5625032962,9379687,SWE,0.048,42942.5625032962,9379687
Sweden,SWE,2011,,,9440747,SWE,,43755.0604392612,9440747,SWE,,43755.0604392612,9440747
Sweden,SWE,2012,,,9495392,SWE,,43308.2144684442,9495392,SWE,,43308.2144684442,9495392
Sweden,SWE,2013,,,9545823,SWE,,43475.8013408384,9545823,SWE,,43475.8013408384,9545823
Switzerland,CHE,1990,,,6673738,CHE,,48181.7557750506,6673738,CHE,,48181.7557750506,6673738
Switzerland,CHE,1991,,,6740104,CHE,,47147.5392941208,6740104,CHE,,47147.5392941208,6740104
Switzerland,CHE,1992,,,6814701,CHE,,46610.189795911,6814701,CHE,,46610.189795911,6814701
Switzerland,CHE,1993,,,6891266,CHE,,46129.4418063966,6891266,CHE,,46129.4418063966,6891266
Switzerland,CHE,1994,,,6961228,CHE,,46344.2603525896,6961228,CHE,,46344.2603525896,6961228
Switzerland,CHE,1995,,,7018702,CHE,,46256.9705907555,7018702,CHE,,46256.9705907555,7018702
Switzerland,CHE,1996,,,7060963,CHE,,46301.8330422132,7060963,CHE,,46301.8330422132,7060963
Switzerland,CHE,1997,,,7090483,CHE,,47271.3555292296,7090483,CHE,,47271.3555292296,7090483
Switzerland,CHE,1998,,,7112948,CHE,,48540.2729292941,7112948,CHE,,48540.2729292941,7112948
Switzerland,CHE,1999,,,7136740,CHE,,49128.0335737854,7136740,CHE,,49128.0335737854,7136740
Switzerland,CHE,2000,,,7167908,CHE,,50775.9763390062,7167908,CHE,,50775.9763390062,7167908
Switzerland,CHE,2001,,,7207987,CHE,,51117.8874407516,7207987,CHE,,51117.8874407516,7207987
Switzerland,CHE,2002,,,7254975,CHE,,50815.1531556825,7254975,CHE,,50815.1531556825,7254975
Switzerland,CHE,2003,,,7307078,CHE,,50459.5029062084,7307078,CHE,,50459.5029062084,7307078
Switzerland,CHE,2004,,,7361231,CHE,,51505.0923669791,7361231,CHE,,51505.0923669791,7361231
Switzerland,CHE,2005,,,7415007,CHE,,52770.4689302242,7415007,CHE,,52770.4689302242,7415007
Switzerland,CHE,2006,,,7468350,CHE,,54531.9936996731,7468350,CHE,,54531.9936996731,7468350
Switzerland,CHE,2007,,,7521613,CHE,,56269.1565026942,7521613,CHE,,56269.1565026942,7521613
Switzerland,CHE,2008,,,7573204,CHE,,56755.8381307405,7573204,CHE,,56755.8381307405,7573204
Switzerland,CHE,2009,,,7621211,CHE,,54805.5792896896,7621211,CHE,,54805.5792896896,7621211
Switzerland,CHE,2010,,,7664318,CHE,,55866.3050707537,7664318,CHE,,55866.3050707537,7664318
Switzerland,CHE,2011,,,7701690,CHE,,56183.8325850081,7701690,CHE,,56183.8325850081,7701690
Switzerland,CHE,2012,,,7733709,CHE,,56149.6708620093,7733709,CHE,,56149.6708620093,7733709
Switzerland,CHE,2013,,,7761820,CHE,,56535.7400477582,7761820,CHE,,56535.7400477582,7761820
Tajikistan,TJK,1990,,,5303152,TJK,,3644.6669224325,5303152,TJK,,3644.6669224325,5303152
Tajikistan,TJK,1991,,,5418785,TJK,,3312.55300823083,5418785,TJK,,3312.55300823083,5418785
Tajikistan,TJK,1992,,,5519021,TJK,,2308.2069248272,5519021,TJK,,2308.2069248272,5519021
Tajikistan,TJK,1993,,,5607922,TJK,,1898.22340609474,5607922,TJK,,1898.22340609474,5607922
Tajikistan,TJK,1994,,,5691845,TJK,,1471.35642395968,5691845,TJK,,1471.35642395968,5691845
Tajikistan,TJK,1995,,,5775404,TJK,,1269.93025215986,5775404,TJK,,1269.93025215986,5775404
Tajikistan,TJK,1996,,,5860334,TJK,,1042.51131417888,5860334,TJK,,1042.51131417888,5860334
Tajikistan,TJK,1997,,,5945181,TJK,,1045.09374080279,5945181,TJK,,1045.09374080279,5945181
Tajikistan,TJK,1998,,,6027676,TJK,,1084.50943657112,6027676,TJK,,1084.50943657112,6027676
Tajikistan,TJK,1999,,,6104268,TJK,,1107.49606430507,6104268,TJK,,1107.49606430507,6104268
Tajikistan,TJK,2000,,,6172807,TJK,,1179.86872345014,6172807,TJK,,1179.86872345014,6172807
Tajikistan,TJK,2001,,,6232587,TJK,,1277.42144066165,6232587,TJK,,1277.42144066165,6232587
Tajikistan,TJK,2002,,,6285809,TJK,,1388.9172181587,6285809,TJK,,1388.9172181587,6285809
Tajikistan,TJK,2003,,,6336724,TJK,,1511.41463627328,6336724,TJK,,1511.41463627328,6336724
Tajikistan,TJK,2004,,,6391120,TJK,,1633.32459521405,6391120,TJK,,1633.32459521405,6391120
Tajikistan,TJK,2005,,,6453240,TJK,,1706.82115882794,6453240,TJK,,1706.82115882794,6453240
Tajikistan,TJK,2006,,,6524634,TJK,,1788.11093580258,6524634,TJK,,1788.11093580258,6524634
Tajikistan,TJK,2007,,,6604426,TJK,,1886.66563026491,6604426,TJK,,1886.66563026491,6604426
Tajikistan,TJK,2008,,,6691416,TJK,,1991.89316190828,6691416,TJK,,1991.89316190828,6691416
Tajikistan,TJK,2009,,,6783390,TJK,,2022.46098258312,6783390,TJK,,2022.46098258312,6783390
Tajikistan,TJK,2010,,,6878637,TJK,,2106.33875580206,6878637,TJK,,2106.33875580206,6878637
Tajikistan,TJK,2011,,,6976958,TJK,,2211.75382192544,6976958,TJK,,2211.75382192544,6976958
Tajikistan,TJK,2012,,,7078755,TJK,,2324.36928688114,7078755,TJK,,2324.36928688114,7078755
Tajikistan,TJK,2013,,,7183529,TJK,,2440.58695071238,7183529,TJK,,2440.58695071238,7183529
Tanzania,TZA,1990,,,25478979,TZA,,1472.58374991444,25478979,TZA,,1472.58374991444,25478979
Tanzania,TZA,1991,,,26331511,TZA,,1454.33063954955,26331511,TZA,,1454.33063954955,26331511
Tanzania,TZA,1992,,,27230502,TZA,,1414.30672109553,27230502,TZA,,1414.30672109553,27230502
Tanzania,TZA,1993,,,28152305,TZA,,1384.17718407563,28152305,TZA,,1384.17718407563,28152305
Tanzania,TZA,1994,,,29064223,TZA,,1361.41235263674,29064223,TZA,,1361.41235263674,29064223
Tanzania,TZA,1995,,,29943732,TZA,,1368.2116167074,29943732,TZA,,1368.2116167074,29943732
Tanzania,TZA,1996,,,30783155,TZA,,1390.97079837783,30783155,TZA,,1390.97079837783,30783155
Tanzania,TZA,1997,,,31592450,TZA,,1402.61958876725,31592450,TZA,,1402.61958876725,31592450
Tanzania,TZA,1998,,,32388671,TZA,,1418.13301467281,32388671,TZA,,1418.13301467281,32388671
Tanzania,TZA,1999,,,33197305,TZA,,1449.36707247202,33197305,TZA,,1449.36707247202,33197305
Tanzania,TZA,2000,,,34038161,TZA,,1481.52790281666,34038161,TZA,,1481.52790281666,34038161
Tanzania,TZA,2001,,,34917073,TZA,,1528.5004357202,34917073,TZA,,1528.5004357202,34917073
Tanzania,TZA,2002,,,35832494,TZA,,1593.24487202138,35832494,TZA,,1593.24487202138,35832494
Tanzania,TZA,2003,,,36788281,TZA,,1655.22115640557,36788281,TZA,,1655.22115640557,36788281
Tanzania,TZA,2004,,,37786946,TZA,,1733.51732510217,37786946,TZA,,1733.51732510217,37786946
Tanzania,TZA,2005,,,38831024,TZA,,1820.07786009474,38831024,TZA,,1820.07786009474,38831024
Tanzania,TZA,2006,,,39923609,TZA,,1847.60265095969,39923609,TZA,,1847.60265095969,39923609
Tanzania,TZA,2007,,,41068185,TZA,,1942.48861633205,41068185,TZA,,1942.48861633205,41068185
Tanzania,TZA,2008,,,42267667,TZA,,1986.91495448207,42267667,TZA,,1986.91495448207,42267667
Tanzania,TZA,2009,,,43524738,TZA,,2028.60981325381,43524738,TZA,,2028.60981325381,43524738
Tanzania,TZA,2010,48586,6688695,44841226,TZA,0.02,2090.58322467574,44841226,TZA,0.023,2090.58322467574,44841226
Tanzania,TZA,2011,,,46218486,TZA,,2186.13158170674,46218486,TZA,,2186.13158170674,46218486
Tanzania,TZA,2012,,,47656367,TZA,,2227.8287135784,47656367,TZA,,2227.8287135784,47656367
Tanzania,TZA,2013,,,49153002,TZA,,2316.44305958676,49153002,TZA,,2316.44305958676,49153002
Thailand,THA,1990,,,57072058,THA,,6650.4397381059,57072058,THA,,6650.4397381059,57072058
Thailand,THA,1991,,,57711519,THA,,7134.41910023195,57711519,THA,,7134.41910023195,57711519
Thailand,THA,1992,,,58225969,THA,,7633.86424249786,58225969,THA,,7633.86424249786,58225969
Thailand,THA,1993,,,58671177,THA,,8189.1192319409,58671177,THA,,8189.1192319409,58671177
Thailand,THA,1994,,,59126690,THA,,8763.39935788519,59126690,THA,,8763.39935788519,59126690
Thailand,THA,1995,,,59650157,THA,,9381.02373339359,59650157,THA,,9381.02373339359,59650157
Thailand,THA,1996,,,60258113,THA,,9802.57719654396,60258113,THA,,9802.57719654396,60258113
Thailand,THA,1997,,,60933752,THA,,9421.13310866019,60933752,THA,,9421.13310866019,60933752
Thailand,THA,1998,,,61660383,THA,,8598.28702533086,61660383,THA,,8598.28702533086,61660383
Thailand,THA,1999,,,62408639,THA,,8889.05799541052,62408639,THA,,8889.05799541052,62408639
Thailand,THA,2000,,,63155029,THA,,9189.06078089889,63155029,THA,,9189.06078089889,63155029
Thailand,THA,2001,,,63898879,THA,,9417.9982543335,63898879,THA,,9417.9982543335,63898879
Thailand,THA,2002,,,64642931,THA,,9914.4303535827,64642931,THA,,9914.4303535827,64642931
Thailand,THA,2003,,,65370277,THA,,10547.8982172169,65370277,THA,,10547.8982172169,65370277
Thailand,THA,2004,,,66060383,THA,,11134.141346242,66060383,THA,,11134.141346242,66060383
Thailand,THA,2005,,,66698483,THA,,11525.3773939815,66698483,THA,,11525.3773939815,66698483
Thailand,THA,2006,,,67276383,THA,,12024.6718264241,67276383,THA,,12024.6718264241,67276383
Thailand,THA,2007,,,67796451,THA,,12607.081108633,67796451,THA,,12607.081108633,67796451
Thailand,THA,2008,,,68267982,THA,,12757.1578402025,68267982,THA,,12757.1578402025,68267982
Thailand,THA,2009,,,68706122,THA,,12605.373118766,68706122,THA,,12605.373118766,68706122
Thailand,THA,2010,1027739,26043442,69122234,THA,0.108,13486.5624149548,69122234,THA,0.144,13486.5624149548,69122234
Thailand,THA,2011,,,69518555,THA,,13535.1332681194,69518555,THA,,13535.1332681194,69518555
Thailand,THA,2012,,,69892142,THA,,14448.3050078354,69892142,THA,,14448.3050078354,69892142
Thailand,THA,2013,,,70243267,THA,,14771.4667544542,70243267,THA,,14771.4667544542,70243267
Togo,TGO,1990,,,3665509,TGO,,1350.13327603293,3665509,TGO,,1350.13327603293,3665509
Togo,TGO,1991,,,3747750,TGO,,1307.76168244421,3747750,TGO,,1307.76168244421,3747750
Togo,TGO,1992,,,3822591,TGO,,1226.92705408513,3822591,TGO,,1226.92705408513,3822591
Togo,TGO,1993,,,3897510,TGO,,1018.23832948675,3897510,TGO,,1018.23832948675,3897510
Togo,TGO,1994,,,3982804,TGO,,1143.03657646414,3982804,TGO,,1143.03657646414,3982804
Togo,TGO,1995,,,4085492,TGO,,1200.88084771793,4085492,TGO,,1200.88084771793,4085492
Togo,TGO,1996,,,4208738,TGO,,1270.08142663155,4208738,TGO,,1270.08142663155,4208738
Togo,TGO,1997,,,4349349,TGO,,1409.01668426149,4349349,TGO,,1409.01668426149,4349349
Togo,TGO,1998,,,4500173,TGO,,1334.10606590513,4500173,TGO,,1334.10606590513,4500173
Togo,TGO,1999,,,4650754,TGO,,1325.65769841893,4650754,TGO,,1325.65769841893,4650754
Togo,TGO,2000,,,4793504,TGO,,1276.99034145973,4793504,TGO,,1276.99034145973,4793504
Togo,TGO,2001,,,4926142,TGO,,1221.46643106981,4926142,TGO,,1221.46643106981,4926142
Togo,TGO,2002,,,5050919,TGO,,1178.00831489841,5050919,TGO,,1178.00831489841,5050919
Togo,TGO,2003,,,5170252,TGO,,1204.28261198358,5170252,TGO,,1204.28261198358,5170252
Togo,TGO,2004,,,5288273,TGO,,1197.98339930296,5288273,TGO,,1197.98339930296,5288273
Togo,TGO,2005,,,5408044,TGO,,1180.41621747941,5408044,TGO,,1180.41621747941,5408044
Togo,TGO,2006,,,5529908,TGO,,1195.74022905956,5529908,TGO,,1195.74022905956,5529908
Togo,TGO,2007,,,5652811,TGO,,1190.58014147093,5652811,TGO,,1190.58014147093,5652811
Togo,TGO,2008,,,5776837,TGO,,1184.60185124385,5776837,TGO,,1184.60185124385,5776837
Togo,TGO,2009,,,5901859,TGO,,1193.51308313547,5901859,TGO,,1193.51308313547,5901859
Togo,TGO,2010,35401,1991642,6027798,TGO,0.049,1208.2812098328,6027798,TGO,0.057,1208.2812098328,6027798
Togo,TGO,2011,,,6154813,TGO,,1233.834912194,6154813,TGO,,1233.834912194,6154813
Togo,TGO,2012,,,6283092,TGO,,1259.33447441607,6283092,TGO,,1259.33447441607,6283092
Togo,TGO,2013,,,6412560,TGO,,1275.1954508456,6412560,TGO,,1275.1954508456,6412560
Tonga,TON,1990,,,95150,TON,,3574.19523187212,95150,TON,,3574.19523187212,95150
Tonga,TON,1991,,,95305,TON,,3796.29628853828,95305,TON,,3796.29628853828,95305
Tonga,TON,1992,,,95426,TON,,3799.3662634392,95426,TON,,3799.3662634392,95426
Tonga,TON,1993,,,95541,TON,,3935.28944943856,95541,TON,,3935.28944943856,95541
Tonga,TON,1994,,,95691,TON,,4122.0402403661,95691,TON,,4122.0402403661,95691
Tonga,TON,1995,,,95907,TON,,4264.23250501644,95907,TON,,4264.23250501644,95907
Tonga,TON,1996,,,96196,TON,,4251.70185113893,96196,TON,,4251.70185113893,96196
Tonga,TON,1997,,,96551,TON,,4230.4793590789,96551,TON,,4230.4793590789,96551
Tonga,TON,1998,,,96966,TON,,4327.15612525963,96966,TON,,4327.15612525963,96966
Tonga,TON,1999,,,97431,TON,,4474.11979925592,97431,TON,,4474.11979925592,97431
Tonga,TON,2000,,,97935,TON,,4601.73819141637,97935,TON,,4601.73819141637,97935
Tonga,TON,2001,,,98476,TON,,4741.90785017165,98476,TON,,4741.90785017165,98476
Tonga,TON,2002,,,99053,TON,,4875.69656778435,99053,TON,,4875.69656778435,99053
Tonga,TON,2003,,,99659,TON,,4948.32097085783,99659,TON,,4948.32097085783,99659
Tonga,TON,2004,,,100286,TON,,4900.63075459436,100286,TON,,4900.63075459436,100286
Tonga,TON,2005,,,100926,TON,,4946.88130817517,100926,TON,,4946.88130817517,100926
Tonga,TON,2006,,,101584,TON,,4875.43432264969,101584,TON,,4875.43432264969,101584
Tonga,TON,2007,,,102254,TON,,4641.84217568518,102254,TON,,4641.84217568518,102254
Tonga,TON,2008,,,102910,TON,,4755.61025755074,102910,TON,,4755.61025755074,102910
Tonga,TON,2009,,,103519,TON,,4836.41788299956,103519,TON,,4836.41788299956,103519
Tonga,TON,2010,6624,102872,104058,TON,0.176,4984.19362951029,104058,TON,0.223,4984.19362951029,104058
Tonga,TON,2011,,,104509,TON,,5101.45600452365,104509,TON,,5101.45600452365,104509
Tonga,TON,2012,,,104891,TON,,5128.53417996375,104891,TON,,5128.53417996375,104891
Tonga,TON,2013,,,105265,TON,,4950.70925199794,105265,TON,,4950.70925199794,105265
Trinidad and Tobago,TTO,1990,,,1215494,TTO,,12255.4138857805,1215494,TTO,,12255.4138857805,1215494
Trinidad and Tobago,TTO,1991,,,1224233,TTO,,12502.184555413,1224233,TTO,,12502.184555413,1224233
Trinidad and Tobago,TTO,1992,,,1233753,TTO,,12220.9296350437,1233753,TTO,,12220.9296350437,1233753
Trinidad and Tobago,TTO,1993,,,1243590,TTO,,11976.3295357936,1243590,TTO,,11976.3295357936,1243590
Trinidad and Tobago,TTO,1994,,,1253000,TTO,,12344.7553265033,1253000,TTO,,12344.7553265033,1253000
Trinidad and Tobago,TTO,1995,,,1261443,TTO,,12871.460084082,1261443,TTO,,12871.460084082,1261443
Trinidad and Tobago,TTO,1996,,,1268851,TTO,,13752.9180846635,1268851,TTO,,13752.9180846635,1268851
Trinidad and Tobago,TTO,1997,,,1275460,TTO,,14760.3873234377,1275460,TTO,,14760.3873234377,1275460
Trinidad and Tobago,TTO,1998,,,1281396,TTO,,15936.0418945112,1281396,TTO,,15936.0418945112,1281396
Trinidad and Tobago,TTO,1999,,,1286871,TTO,,17184.48678263,1286871,TTO,,17184.48678263,1286871
Trinidad and Tobago,TTO,2000,,,1292058,TTO,,18323.9582610106,1292058,TTO,,18323.9582610106,1292058
Trinidad and Tobago,TTO,2001,,,1296962,TTO,,19021.8496291069,1296962,TTO,,19021.8496291069,1296962
Trinidad and Tobago,TTO,2002,,,1301576,TTO,,20443.878628307,1301576,TTO,,20443.878628307,1301576
Trinidad and Tobago,TTO,2003,,,1306065,TTO,,23283.0229255385,1306065,TTO,,23283.0229255385,1306065
Trinidad and Tobago,TTO,2004,,,1310622,TTO,,25007.6683952054,1310622,TTO,,25007.6683952054,1310622
Trinidad and Tobago,TTO,2005,,,1315386,TTO,,26429.3452767889,1315386,TTO,,26429.3452767889,1315386
Trinidad and Tobago,TTO,2006,,,1320418,TTO,,29777.5670461916,1320418,TTO,,29777.5670461916,1320418
Trinidad and Tobago,TTO,2007,,,1325672,TTO,,31047.5348427206,1325672,TTO,,31047.5348427206,1325672
Trinidad and Tobago,TTO,2008,,,1331040,TTO,,31951.0205997441,1331040,TTO,,31951.0205997441,1331040
Trinidad and Tobago,TTO,2009,,,1336349,TTO,,30403.8100160769,1336349,TTO,,30403.8100160769,1336349
Trinidad and Tobago,TTO,2010,94066,1358433,1341465,TTO,0.19,31260.9070471763,1341465,TTO,3.6,31260.9070471763,1341465
Trinidad and Tobago,TTO,2011,,,1346350,TTO,,31012.7164187128,1346350,TTO,,31012.7164187128,1346350
Trinidad and Tobago,TTO,2012,,,1350999,TTO,,31254.788733625,1350999,TTO,,31254.788733625,1350999
Trinidad and Tobago,TTO,2013,,,1355342,TTO,,31405.4462731689,1355342,TTO,,31405.4462731689,1355342
Tunisia,TUN,1990,,,8215111,TUN,,5614.9383832106,8215111,TUN,,5614.9383832106,8215111
Tunisia,TUN,1991,,,8375587,TUN,,5706.03366485327,8375587,TUN,,5706.03366485327,8375587
Tunisia,TUN,1992,,,8528401,TUN,,6018.76666380854,8528401,TUN,,6018.76666380854,8528401
Tunisia,TUN,1993,,,8672916,TUN,,6023.37956185213,8672916,TUN,,6023.37956185213,8672916
Tunisia,TUN,1994,,,8808669,TUN,,6095.68212700259,8808669,TUN,,6095.68212700259,8808669
Tunisia,TUN,1995,,,8935523,TUN,,6131.29760262048,8935523,TUN,,6131.29760262048,8935523
Tunisia,TUN,1996,,,9053410,TUN,,6468.61699834668,9053410,TUN,,6468.61699834668,9053410
Tunisia,TUN,1997,,,9162870,TUN,,6727.4544995209,9162870,TUN,,6727.4544995209,9162870
Tunisia,TUN,1998,,,9265266,TUN,,6963.76080166337,9265266,TUN,,6963.76080166337,9265266
Tunisia,TUN,1999,,,9362447,TUN,,7305.14699086897,9362447,TUN,,7305.14699086897,9362447
Tunisia,TUN,2000,,,9456117,TUN,,7573.92921259656,9456117,TUN,,7573.92921259656,9456117
Tunisia,TUN,2001,,,9546453,TUN,,7791.95555780265,9546453,TUN,,7791.95555780265,9546453
Tunisia,TUN,2002,,,9634180,TUN,,7832.08084468383,9634180,TUN,,7832.08084468383,9634180
Tunisia,TUN,2003,,,9722180,TUN,,8138.21105416286,9722180,TUN,,8138.21105416286,9722180
Tunisia,TUN,2004,,,9814009,TUN,,8578.44165495614,9814009,TUN,,8578.44165495614,9814009
Tunisia,TUN,2005,,,9912114,TUN,,8802.94311824389,9912114,TUN,,8802.94311824389,9912114
Tunisia,TUN,2006,,,10017832,TUN,,9179.48914582559,10017832,TUN,,9179.48914582559,10017832
Tunisia,TUN,2007,,,10130368,TUN,,9698.42363931683,10130368,TUN,,9698.42363931683,10130368
Tunisia,TUN,2008,,,10247325,TUN,,10003.2994929286,10247325,TUN,,10003.2994929286,10247325
Tunisia,TUN,2009,,,10365089,TUN,,10195.576513237,10365089,TUN,,10195.576513237,10365089
Tunisia,TUN,2010,234309,7274973,10480934,TUN,0.088,10436.3655998628,10480934,TUN,0.144,10436.3655998628,10480934
Tunisia,TUN,2011,,,10594057,TUN,,10120.6771726065,10594057,TUN,,10120.6771726065,10594057
Tunisia,TUN,2012,,,10704948,TUN,,10404.2240863288,10704948,TUN,,10404.2240863288,10704948
Tunisia,TUN,2013,,,10813680,TUN,,10579.1228847912,10813680,TUN,,10579.1228847912,10813680
Turkey,TUR,1990,,,54130268,TUR,,11400.1781438225,54130268,TUR,,11400.1781438225,54130268
Turkey,TUR,1991,,,55068880,TUR,,11289.9098645241,55068880,TUR,,11289.9098645241,55068880
Turkey,TUR,1992,,,56012109,TUR,,11665.2132680185,56012109,TUR,,11665.2132680185,56012109
Turkey,TUR,1993,,,56959988,TUR,,12357.181585103,56959988,TUR,,12357.181585103,56959988
Turkey,TUR,1994,,,57911273,TUR,,11594.018845056,57911273,TUR,,11594.018845056,57911273
Turkey,TUR,1995,,,58864649,TUR,,12310.201844845,58864649,TUR,,12310.201844845,58864649
Turkey,TUR,1996,,,59821978,TUR,,13010.2568886132,59821978,TUR,,13010.2568886132,59821978
Turkey,TUR,1997,,,60783217,TUR,,13776.0566719135,60783217,TUR,,13776.0566719135,60783217
Turkey,TUR,1998,,,61742674,TUR,,13874.0901921504,61742674,TUR,,13874.0901921504,61742674
Turkey,TUR,1999,,,62692616,TUR,,13197.7559718349,62692616,TUR,,13197.7559718349,62692616
Turkey,TUR,2000,,,63627862,TUR,,13862.0504342053,63627862,TUR,,13862.0504342053,63627862
